nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_8108,Filme_3313,18,30121.86,3649,Instagram,15842.18,2.03,326
Campanha_3773,Filme_3467,18,20099.89,3380,Facebook,19728.86,3.72,238
Campanha_9328,Filme_360,0,44182.61,9962,Google Ads,29285.9,2.44,653
Campanha_3612,Filme_7249,18,41942.98,7089,Instagram,42460.42,2.05,1088
Campanha_4320,Filme_119,18,8022.77,831,Twitter,13009.85,2.21,137
Campanha_9125,Filme_4404,16,117511.78,22224,YouTube,31657.07,3.8,3343
Campanha_8485,Filme_5304,0,43388.75,4539,LinkedIn,10624.52,5.21,628
Campanha_1232,Filme_2421,18,91548.95,17731,YouTube,30355.16,4.68,1031
Campanha_1131,Filme_2392,12,34357.26,6201,YouTube,5955.75,3.37,966
Campanha_6075,Filme_210,12,66533.73,6088,LinkedIn,31950.7,4.68,1142
Campanha_9973,Filme_4494,12,11783.07,1981,Instagram,4752.91,2.46,228
Campanha_3032,Filme_4124,14,140856.26,32101,YouTube,25596.2,4.86,1078
Campanha_9133,Filme_9588,16,58886.24,15306,YouTube,11150.65,2.93,2478
Campanha_9006,Filme_2669,16,31465.11,5393,Facebook,30557.23,3.29,524
Campanha_2326,Filme_3745,14,83096.49,15977,Facebook,78219.66,3.45,375
Campanha_4927,Filme_6867,18,83676.04,15740,Google Ads,78399.86,3.6,404
Campanha_4398,Filme_4777,10,25286.8,3310,Twitter,21558.88,1.63,503
Campanha_5976,Filme_4736,14,10934.3,1292,Twitter,13769.96,2.0,225
Campanha_6445,Filme_8447,14,80932.53,6530,LinkedIn,17942.75,4.69,1144
Campanha_5400,Filme_4949,16,29832.38,3933,Instagram,18928.34,1.7,558
Campanha_1144,Filme_7652,14,17979.83,3678,YouTube,11705.38,4.57,363
Campanha_2544,Filme_5047,10,31585.18,5839,Facebook,15833.03,2.01,348
Campanha_6777,Filme_8280,10,114723.0,12400,LinkedIn,43788.81,4.88,1771
Campanha_877,Filme_1699,16,32136.51,4212,Twitter,63384.34,1.68,70
Campanha_7250,Filme_8848,16,125766.56,25524,Google Ads,100191.17,3.93,2286
Campanha_3176,Filme_7287,0,35729.12,6762,Google Ads,14023.15,3.19,1124
Campanha_4529,Filme_8191,0,39404.04,8873,Google Ads,15071.72,3.63,944
Campanha_4853,Filme_8904,18,14305.2,1838,Twitter,22427.54,1.85,204
Campanha_2049,Filme_8268,10,58253.64,6494,LinkedIn,34346.49,4.98,482
Campanha_3117,Filme_2877,12,21757.75,2215,Twitter,36819.17,2.06,247
Campanha_1499,Filme_1414,0,21579.26,5109,Google Ads,10020.96,2.94,833
Campanha_4126,Filme_3476,10,44692.06,5059,LinkedIn,33481.63,5.22,906
Campanha_7064,Filme_2838,0,23235.89,4684,Facebook,8839.34,3.36,912
Campanha_2480,Filme_5175,10,101876.07,16586,Google Ads,77570.35,2.61,286
Campanha_5283,Filme_9001,16,51147.34,6802,Twitter,38926.36,1.48,937
Campanha_3365,Filme_2315,18,82630.26,10109,Instagram,115420.37,2.78,907
Campanha_1524,Filme_7974,0,58859.69,6314,Twitter,83758.52,2.18,427
Campanha_3207,Filme_7263,10,28199.83,3042,Twitter,50755.22,1.72,558
Campanha_9085,Filme_8493,16,15868.74,1581,Twitter,8814.91,1.84,147
Campanha_1817,Filme_6578,16,91811.47,12034,Instagram,71910.78,1.87,1495
Campanha_8466,Filme_8201,0,28314.83,5082,Facebook,8267.71,2.86,275
Campanha_415,Filme_2228,12,122671.0,13046,LinkedIn,50699.8,5.38,564
Campanha_100,Filme_9598,0,102480.82,22019,YouTube,82260.12,4.73,4016
Campanha_2603,Filme_9228,0,62927.98,14454,YouTube,51511.84,3.75,2634
Campanha_5977,Filme_2630,14,106459.44,21758,YouTube,72855.23,4.64,569
Campanha_9088,Filme_4699,0,94493.06,19762,Facebook,46393.73,3.53,2194
Campanha_9685,Filme_4145,12,21324.4,2528,Twitter,11955.15,1.99,365
Campanha_4638,Filme_3688,12,53708.22,6842,Twitter,41792.9,2.11,995
Campanha_7729,Filme_7970,0,130782.46,15387,LinkedIn,33840.97,5.86,1110
Campanha_2812,Filme_4762,16,171251.94,36948,YouTube,110847.53,4.09,916
Campanha_1561,Filme_2783,16,188838.17,21646,LinkedIn,87375.71,4.95,2910
Campanha_3589,Filme_5127,18,34587.0,4818,Twitter,38842.17,1.23,858
Campanha_9554,Filme_3789,16,131007.5,30212,YouTube,32685.35,3.71,2386
Campanha_1977,Filme_7429,12,59868.68,11087,Google Ads,11129.49,3.37,1512
Campanha_4132,Filme_4479,10,13126.97,2132,Facebook,7882.27,2.1,261
Campanha_8127,Filme_8948,16,43123.05,8366,YouTube,14277.98,4.03,1534
Campanha_7292,Filme_1989,0,108294.44,21488,Facebook,42346.15,2.12,694
Campanha_8443,Filme_2452,12,127292.46,26511,Google Ads,92646.29,2.54,4225
Campanha_1953,Filme_6274,12,92477.59,18554,Facebook,63620.58,2.34,2471
Campanha_5832,Filme_4726,0,147718.31,26408,YouTube,111348.82,4.26,4309
Campanha_7436,Filme_6152,18,163201.35,32822,YouTube,99072.33,5.1,5698
Campanha_3261,Filme_6272,12,45322.2,6396,Twitter,81789.09,1.45,740
Campanha_7874,Filme_4008,12,88310.13,21111,Google Ads,65898.62,3.27,641
Campanha_2402,Filme_4678,16,15714.79,3301,Facebook,10512.75,3.1,400
Campanha_1265,Filme_7178,14,141608.04,31227,YouTube,93211.42,4.84,6077
Campanha_552,Filme_6627,10,141070.87,29967,Google Ads,54290.86,3.35,1633
Campanha_1652,Filme_8443,18,54764.86,10316,YouTube,44161.99,4.74,169
Campanha_9200,Filme_7664,0,72763.91,9074,Instagram,60506.9,2.13,1798
Campanha_4966,Filme_4832,12,21487.75,4189,Facebook,11783.29,3.1,435
Campanha_4935,Filme_4871,16,125189.4,26432,YouTube,63477.99,4.35,2877
Campanha_9658,Filme_4834,14,29569.52,2791,LinkedIn,21801.74,5.87,365
Campanha_4185,Filme_9176,16,178225.76,16192,LinkedIn,105655.24,3.68,900
Campanha_7938,Filme_2834,16,51786.65,6700,Twitter,71689.72,1.85,123
Campanha_4671,Filme_2283,18,121218.36,25547,YouTube,72954.39,4.08,448
Campanha_8677,Filme_7409,14,106746.07,19217,Google Ads,54213.51,3.48,880
Campanha_475,Filme_9346,12,102169.51,19738,Facebook,106811.26,3.11,2342
Campanha_1734,Filme_9053,14,36610.47,5870,Facebook,39878.25,2.28,514
Campanha_8344,Filme_1907,12,105944.02,10701,LinkedIn,33754.17,3.89,771
Campanha_7536,Filme_971,0,61449.56,10871,Facebook,24350.27,3.59,675
Campanha_7278,Filme_8144,14,193337.98,21091,LinkedIn,102776.51,3.99,484
Campanha_5141,Filme_9910,16,29663.47,6217,Google Ads,28426.47,3.4,699
Campanha_3277,Filme_8129,14,66703.41,6834,Twitter,45211.87,2.17,623
Campanha_8950,Filme_4650,14,89212.73,15611,Facebook,43494.48,2.4,2894
Campanha_5395,Filme_3424,14,12019.72,1476,Twitter,17813.23,1.27,284
Campanha_180,Filme_7987,18,25853.47,4137,Instagram,38156.32,2.77,130
Campanha_1865,Filme_1846,16,149680.61,12621,LinkedIn,44115.4,5.12,2501
Campanha_8234,Filme_3359,16,148193.38,34979,YouTube,75437.49,3.58,2240
Campanha_6725,Filme_9858,12,65901.2,12752,Facebook,55885.65,3.45,681
Campanha_7329,Filme_7779,18,56725.46,5167,LinkedIn,31456.13,4.39,209
Campanha_2681,Filme_7773,18,38540.77,5811,Instagram,19782.01,2.5,905
Campanha_6355,Filme_5506,12,137695.2,31466,Google Ads,103555.74,4.13,1387
Campanha_290,Filme_7713,16,63337.22,8735,Instagram,22035.2,2.17,1560
Campanha_8858,Filme_7282,14,27138.09,6522,YouTube,8201.22,3.62,1215
Campanha_6173,Filme_5898,16,48999.72,5920,Twitter,39649.92,2.07,101
Campanha_8889,Filme_517,16,35985.4,4811,Instagram,28280.5,1.68,617
Campanha_4725,Filme_3904,12,105254.81,9766,LinkedIn,64534.65,3.72,480
Campanha_2226,Filme_721,14,77335.18,14444,Google Ads,19513.42,3.09,2044
Campanha_2010,Filme_4802,16,101557.47,19796,Google Ads,85261.78,4.13,614
Campanha_1437,Filme_273,16,27802.63,3872,Instagram,35198.68,2.45,89
Campanha_5161,Filme_6467,16,138124.31,15587,LinkedIn,66823.94,5.17,682
Campanha_8737,Filme_9581,0,62889.29,7974,Twitter,86558.58,2.12,607
Campanha_1394,Filme_4807,14,84582.72,15131,Instagram,90251.7,1.77,1783
Campanha_3224,Filme_5143,18,36161.66,4133,Twitter,65842.72,1.68,683
Campanha_8100,Filme_6934,10,36563.61,6629,YouTube,18770.35,3.93,458
Campanha_3275,Filme_9003,16,96217.87,11702,Instagram,129349.53,2.25,1389
Campanha_3423,Filme_1804,16,14566.64,2989,Facebook,8115.0,3.37,169
Campanha_3979,Filme_61,14,16091.8,2338,Instagram,19168.11,1.86,52
Campanha_8443,Filme_1074,18,117474.0,10490,LinkedIn,30286.85,3.89,1607
Campanha_5898,Filme_8837,10,38547.01,6732,Facebook,13533.75,2.42,486
Campanha_5479,Filme_8767,0,168702.24,44529,YouTube,83662.43,4.38,4652
Campanha_608,Filme_6008,18,123188.92,26507,Facebook,28826.58,2.4,1251
Campanha_3903,Filme_8137,12,111995.73,21834,Google Ads,39412.02,4.43,2593
Campanha_4308,Filme_2048,10,80807.5,15664,Google Ads,59195.28,4.13,661
Campanha_7588,Filme_2566,10,17694.07,3084,Facebook,12631.02,2.83,146
Campanha_3504,Filme_776,18,71250.87,11658,Facebook,70479.36,2.8,2235
Campanha_3839,Filme_1141,18,90077.31,20865,Google Ads,44664.07,4.12,1349
Campanha_9309,Filme_1007,18,179582.6,18904,LinkedIn,72730.26,4.37,2987
Campanha_1123,Filme_2864,0,119740.1,21208,Facebook,45619.43,3.53,4231
Campanha_3774,Filme_1231,16,41750.56,4632,Twitter,53911.35,1.67,324
Campanha_3995,Filme_1295,18,95421.16,18778,Facebook,48480.29,3.69,687
Campanha_2354,Filme_1159,14,18192.06,2811,Instagram,11050.19,2.73,414
Campanha_6073,Filme_5369,12,35796.89,4804,Instagram,11690.79,2.37,375
Campanha_5851,Filme_9067,0,167483.92,18535,LinkedIn,90863.94,3.47,1771
Campanha_1673,Filme_1499,12,117141.56,23884,Facebook,97691.74,2.77,2943
Campanha_4168,Filme_2805,0,118008.78,22475,Facebook,60140.31,2.8,1670
Campanha_5084,Filme_2289,12,62329.8,10947,Facebook,32156.25,3.03,1145
Campanha_2141,Filme_8176,12,40688.47,9358,YouTube,13302.45,2.95,976
Campanha_5858,Filme_432,0,65681.42,6642,Twitter,67901.26,2.07,837
Campanha_3160,Filme_6543,12,72968.45,7142,Twitter,32845.77,2.23,772
Campanha_9503,Filme_2715,12,154073.99,36570,YouTube,81409.23,3.84,5146
Campanha_5004,Filme_4919,12,94905.79,12243,Instagram,125956.93,1.75,2327
Campanha_2920,Filme_155,18,71801.42,11499,Google Ads,25624.92,4.05,1172
Campanha_1425,Filme_1029,18,104093.68,8855,LinkedIn,55093.69,5.1,1598
Campanha_7073,Filme_2795,12,37290.16,8906,YouTube,12244.12,4.27,191
Campanha_5147,Filme_9852,18,151411.88,36885,YouTube,126190.58,4.6,2329
Campanha_9922,Filme_8899,18,144168.38,27921,Google Ads,31501.84,3.07,790
Campanha_2982,Filme_7511,16,57325.92,6163,Twitter,62467.38,2.0,324
Campanha_783,Filme_2609,12,84811.1,8002,LinkedIn,36184.99,4.54,701
Campanha_5952,Filme_9580,14,29353.46,3557,Twitter,30670.93,2.09,626
Campanha_8075,Filme_4457,18,41200.16,6997,Facebook,32993.37,3.43,251
Campanha_890,Filme_7408,0,9416.47,1325,Twitter,13243.2,1.71,55
Campanha_1907,Filme_6352,14,79524.82,14683,YouTube,32102.49,4.2,268
Campanha_3898,Filme_2417,10,18147.68,3202,Facebook,8929.67,2.7,638
Campanha_8208,Filme_1049,16,74386.01,15471,Facebook,17009.31,3.07,2550
Campanha_7113,Filme_6739,14,18394.97,3234,Instagram,15850.12,1.71,254
Campanha_6083,Filme_3797,14,53348.96,8701,Facebook,46686.63,3.61,900
Campanha_7304,Filme_8864,12,96758.1,16747,Instagram,56290.09,1.75,511
Campanha_9774,Filme_2340,14,161925.64,40215,YouTube,112096.24,4.59,5869
Campanha_9331,Filme_9651,16,87917.23,11242,Instagram,72452.01,2.78,1712
Campanha_888,Filme_5933,12,84651.37,12083,Instagram,92239.26,2.62,2252
Campanha_7708,Filme_7587,14,35585.96,6931,Facebook,16212.12,3.19,1290
Campanha_2958,Filme_5824,0,192453.4,21835,LinkedIn,61995.46,4.81,3311
Campanha_4538,Filme_2396,16,135201.17,24437,YouTube,70811.63,4.34,2036
Campanha_6229,Filme_8414,16,27832.25,6534,YouTube,13567.05,4.71,537
Campanha_6232,Filme_6075,16,16914.3,2755,Facebook,18437.02,3.59,382
Campanha_55,Filme_5295,12,21208.57,3041,Instagram,10566.2,2.01,507
Campanha_891,Filme_2895,14,160292.12,30235,YouTube,107824.7,4.82,403
Campanha_8530,Filme_905,10,66463.57,6190,LinkedIn,14869.05,3.98,106
Campanha_8710,Filme_3343,10,49051.9,9164,Google Ads,29124.25,4.1,1793
Campanha_9645,Filme_2464,10,170568.73,18200,LinkedIn,68035.35,4.15,3564
Campanha_9682,Filme_2167,14,86406.06,7717,LinkedIn,38940.82,3.35,1391
Campanha_4951,Filme_6337,18,15454.65,3220,Facebook,8356.05,3.17,415
Campanha_7515,Filme_6326,16,100786.1,17747,Google Ads,60344.8,3.31,2985
Campanha_5589,Filme_1851,10,96811.34,15635,Instagram,32954.99,2.4,2970
Campanha_4310,Filme_4825,18,113488.84,20430,YouTube,57705.29,3.69,1788
Campanha_4895,Filme_2856,14,18676.58,4118,Google Ads,3395.39,3.41,422
Campanha_1178,Filme_4145,14,87404.7,14080,Instagram,82748.5,2.23,2315
Campanha_9337,Filme_5816,12,18281.63,3387,Facebook,12034.83,2.91,218
Campanha_7694,Filme_3136,14,121333.75,18658,Facebook,40817.16,3.69,3412
Campanha_1216,Filme_9386,0,111289.68,25410,Google Ads,81553.76,3.67,3712
Campanha_2167,Filme_1172,10,100261.0,9721,LinkedIn,36143.38,3.6,160
Campanha_2845,Filme_4125,16,151479.69,27109,YouTube,77488.99,3.93,2275
Campanha_8548,Filme_6946,0,90353.5,16394,Facebook,22039.89,3.5,1176
Campanha_9075,Filme_1078,0,85841.4,15350,Instagram,85005.87,2.44,1738
Campanha_3039,Filme_2560,18,23671.56,2716,Twitter,34356.76,1.83,215
Campanha_5191,Filme_5192,18,60157.72,8209,Twitter,118300.86,1.23,810
Campanha_4791,Filme_744,0,87056.77,18766,Google Ads,37762.54,2.92,2931
Campanha_9133,Filme_6047,18,107344.07,24739,YouTube,57995.71,2.91,583
Campanha_5305,Filme_1765,16,39334.31,4523,Twitter,32403.52,1.38,214
Campanha_7467,Filme_8130,18,78273.82,9683,Instagram,106503.13,1.94,1863
Campanha_8875,Filme_6335,10,137702.45,23508,Google Ads,106743.9,2.49,2857
Campanha_7942,Filme_7813,12,56293.38,8993,Facebook,43356.75,3.15,1123
Campanha_810,Filme_2190,18,38020.91,8014,Facebook,41634.51,3.49,953
Campanha_9268,Filme_5144,18,79813.75,9531,LinkedIn,34757.41,3.65,917
Campanha_9592,Filme_8224,18,9004.78,952,Twitter,10057.9,2.17,17
Campanha_4249,Filme_4577,0,88280.11,16347,YouTube,21528.36,3.31,1959
Campanha_9195,Filme_6372,12,37294.63,5037,Instagram,41266.26,2.76,354
Campanha_1054,Filme_3670,16,96019.12,18492,YouTube,28722.87,3.7,2393
Campanha_8483,Filme_5535,16,132017.4,23463,YouTube,52640.66,3.18,1169
Campanha_9508,Filme_5537,0,45354.36,5550,Twitter,70446.19,1.8,122
Campanha_5048,Filme_2572,12,55207.93,7733,Twitter,103642.77,2.14,510
Campanha_7216,Filme_7281,14,82868.48,16427,Google Ads,34919.91,2.6,3091
Campanha_8267,Filme_3307,0,90227.57,17000,Google Ads,30343.28,3.18,2328
Campanha_7241,Filme_9522,18,100567.27,21568,Facebook,83132.4,2.47,3017
Campanha_3250,Filme_7468,12,59746.14,8557,Twitter,75517.68,2.03,1381
Campanha_837,Filme_6522,0,64669.26,11494,Instagram,69771.12,2.11,917
Campanha_3199,Filme_4281,18,104750.78,9240,LinkedIn,20324.61,4.13,559
Campanha_8540,Filme_6094,10,20642.73,3103,Facebook,16914.48,2.9,174
Campanha_8134,Filme_920,16,56947.69,13941,YouTube,29837.59,3.86,1183
Campanha_1333,Filme_1484,10,139543.16,11669,LinkedIn,57242.8,3.33,909
Campanha_5513,Filme_5956,18,33440.85,5946,Instagram,41087.07,1.82,439
Campanha_59,Filme_2498,10,133758.44,12205,LinkedIn,21571.21,4.21,2185
Campanha_8852,Filme_299,0,123019.1,25063,Facebook,36774.64,2.54,2578
Campanha_9118,Filme_6819,16,38556.55,8304,Facebook,24761.54,3.31,848
Campanha_8934,Filme_8800,18,37719.79,6604,Instagram,27195.44,1.85,1031
Campanha_7043,Filme_3029,14,176568.66,20695,LinkedIn,107760.02,4.19,3763
Campanha_560,Filme_8886,10,81209.38,16866,Google Ads,22692.46,4.03,2201
Campanha_7849,Filme_2246,18,171545.3,42826,YouTube,104527.67,3.88,6305
Campanha_6507,Filme_4825,10,58409.08,11195,YouTube,31901.34,3.59,2132
Campanha_3338,Filme_3286,12,82023.42,13419,Google Ads,46820.27,3.72,1974
Campanha_8845,Filme_1737,0,119897.5,22536,Facebook,51053.79,3.49,2260
Campanha_966,Filme_8641,18,152507.34,28240,YouTube,94100.59,3.49,1122
Campanha_5803,Filme_1802,14,84047.92,15396,Facebook,75688.98,2.07,1465
Campanha_8525,Filme_1781,18,46646.92,5233,LinkedIn,17288.35,4.64,1026
Campanha_8411,Filme_9250,12,47044.6,11338,YouTube,10254.9,3.38,310
Campanha_3633,Filme_6771,12,48267.8,10402,Google Ads,9238.37,3.83,552
Campanha_5648,Filme_3327,18,60563.81,10633,Google Ads,22327.76,3.3,1919
Campanha_2700,Filme_964,18,85264.62,13714,Instagram,109257.55,2.93,2686
Campanha_5973,Filme_4068,16,49312.58,5893,LinkedIn,26704.24,5.52,919
Campanha_3080,Filme_8128,12,56534.98,5809,LinkedIn,33895.71,4.69,1103
Campanha_4123,Filme_1265,12,136320.31,35121,YouTube,83654.57,3.51,566
Campanha_6240,Filme_7778,14,121887.99,21667,Facebook,40136.96,3.69,1625
Campanha_2912,Filme_8932,12,30767.0,3847,Twitter,24106.43,1.87,242
Campanha_5900,Filme_9769,18,103003.4,8705,LinkedIn,27791.88,5.98,1670
Campanha_8122,Filme_334,12,66166.98,7572,LinkedIn,37246.0,4.07,82
Campanha_8050,Filme_9428,16,38464.15,7956,Facebook,17328.84,2.24,924
Campanha_5274,Filme_117,16,169761.17,44331,YouTube,95113.45,4.46,660
Campanha_1349,Filme_9774,12,50147.79,4552,LinkedIn,14368.54,3.49,893
Campanha_4721,Filme_9432,12,87015.51,13149,Instagram,22457.32,2.02,336
Campanha_6139,Filme_5008,10,68520.06,14547,Facebook,55802.38,3.52,1140
Campanha_6419,Filme_4042,10,97215.34,11285,LinkedIn,26499.64,4.21,2185
Campanha_9349,Filme_3992,0,107296.47,18483,Google Ads,79731.38,3.2,2424
Campanha_3811,Filme_8772,14,98469.1,16052,Instagram,31585.03,2.63,1253
Campanha_367,Filme_3092,14,161571.07,15547,LinkedIn,30204.02,4.18,1542
Campanha_1413,Filme_5694,12,48223.31,7269,Instagram,31623.72,2.61,600
Campanha_4657,Filme_720,12,84501.64,16187,Google Ads,41111.3,4.19,642
Campanha_2839,Filme_4168,12,9985.05,1166,Twitter,18394.85,1.4,15
Campanha_4888,Filme_8941,0,82616.38,7296,LinkedIn,50885.36,4.48,1306
Campanha_1347,Filme_6010,16,92573.5,14686,Facebook,65724.94,3.46,333
Campanha_6703,Filme_9165,10,45890.13,6724,Instagram,54615.52,1.79,1084
Campanha_5920,Filme_1222,14,65866.79,8201,Instagram,25992.87,2.43,653
Campanha_7486,Filme_1319,14,29968.58,5100,Facebook,32405.93,3.68,103
Campanha_15,Filme_9134,16,98452.41,19874,Facebook,59736.09,3.32,1519
Campanha_6657,Filme_3070,18,43606.43,10433,YouTube,16827.36,3.31,1739
Campanha_2673,Filme_830,14,39474.17,6838,Facebook,19783.64,2.78,974
Campanha_6417,Filme_8488,0,41251.77,5676,Twitter,53858.4,1.62,661
Campanha_5278,Filme_403,14,27900.61,4137,Instagram,7742.71,2.69,75
Campanha_6285,Filme_6076,12,133384.37,25225,Google Ads,124486.09,2.72,2839
Campanha_9943,Filme_1197,16,21553.64,2205,LinkedIn,7503.05,3.28,170
Campanha_4431,Filme_1974,16,43451.81,7438,Google Ads,24807.18,3.8,550
Campanha_3993,Filme_2534,16,112645.98,12483,LinkedIn,26261.36,5.21,1227
Campanha_1257,Filme_1585,10,188518.5,15835,LinkedIn,66957.95,5.29,1015
Campanha_2853,Filme_8016,10,118222.74,29225,YouTube,53419.51,4.72,4793
Campanha_4116,Filme_23,14,15157.78,2316,Facebook,15133.61,3.19,92
Campanha_3531,Filme_8873,10,44551.0,3975,LinkedIn,13418.56,5.63,499
Campanha_8748,Filme_5843,14,125429.64,12561,LinkedIn,78262.35,5.06,657
Campanha_2107,Filme_5497,0,75697.73,15814,Facebook,52279.72,3.09,2704
Campanha_1610,Filme_9023,16,45106.87,4986,Twitter,16118.5,1.91,269
Campanha_5412,Filme_8314,10,62229.66,10285,Google Ads,41301.73,2.69,1343
Campanha_4311,Filme_2690,0,48117.49,5386,LinkedIn,19492.61,5.08,349
Campanha_1751,Filme_8713,10,20403.84,4708,YouTube,16032.25,4.61,327
Campanha_3302,Filme_7543,10,95882.63,19220,Facebook,29306.44,3.55,1103
Campanha_9631,Filme_6794,10,146671.81,35329,YouTube,24777.48,4.38,974
Campanha_442,Filme_2245,16,99786.78,23855,Google Ads,80078.2,3.47,498
Campanha_2524,Filme_2454,14,91069.92,8286,LinkedIn,28371.49,5.1,1302
Campanha_8750,Filme_9762,0,64571.75,6726,Twitter,119926.86,1.66,695
Campanha_7267,Filme_7367,12,96147.21,13476,Instagram,41832.22,2.62,2242
Campanha_2000,Filme_8490,12,79962.98,15574,Google Ads,33048.08,3.97,689
Campanha_4994,Filme_2960,12,18737.87,3989,Google Ads,11747.77,3.67,776
Campanha_7664,Filme_9838,16,150485.21,39560,YouTube,112162.63,3.65,6662
Campanha_6134,Filme_5083,10,32607.82,6638,Google Ads,27042.58,4.37,882
Campanha_6576,Filme_8614,10,59651.77,8510,Instagram,65918.69,2.43,834
Campanha_505,Filme_6806,12,51790.02,6050,LinkedIn,16540.73,4.04,774
Campanha_6437,Filme_5399,14,44131.36,4485,Twitter,48854.01,1.54,462
Campanha_4617,Filme_1265,16,58480.42,14993,YouTube,47750.12,3.39,1116
Campanha_9382,Filme_3396,16,78624.25,9726,Instagram,72680.76,2.28,1590
Campanha_3555,Filme_9900,14,42621.28,5063,Twitter,37681.46,1.46,862
Campanha_4768,Filme_6105,0,146507.78,30435,Google Ads,99716.85,4.41,5390
Campanha_8370,Filme_355,10,29078.51,3512,Twitter,36470.74,2.07,399
Campanha_2258,Filme_1131,10,85965.09,7149,LinkedIn,52463.92,4.95,1104
Campanha_9298,Filme_6707,18,49111.85,12644,YouTube,15246.08,2.87,1507
Campanha_9890,Filme_2298,12,19729.67,1967,Twitter,27965.6,2.08,185
Campanha_4606,Filme_4339,18,145095.3,36519,YouTube,21765.63,3.09,5528
Campanha_5410,Filme_7145,12,18785.28,1842,Twitter,37437.12,1.78,27
Campanha_1822,Filme_4705,0,104996.43,21687,Facebook,66389.3,2.67,3163
Campanha_3257,Filme_2882,16,56696.73,9649,Instagram,38995.4,2.27,423
Campanha_5235,Filme_757,14,87422.88,10933,Instagram,100664.79,2.53,627
Campanha_536,Filme_3185,14,32654.73,3877,Twitter,45551.7,1.62,273
Campanha_8754,Filme_3105,12,44668.88,6583,Instagram,25539.35,2.95,700
Campanha_3328,Filme_7824,10,78950.69,9786,Instagram,60634.2,2.04,719
Campanha_1980,Filme_3271,14,84231.06,9875,LinkedIn,49697.02,3.29,436
Campanha_8434,Filme_6791,10,75267.91,19624,YouTube,17694.64,4.0,2227
Campanha_2388,Filme_3381,12,76490.93,12587,Instagram,52972.93,2.61,989
Campanha_1878,Filme_7645,16,53518.27,8978,Instagram,52546.3,2.09,1682
Campanha_5752,Filme_4328,10,71299.52,8548,Twitter,41487.58,1.65,96
Campanha_743,Filme_4409,0,147400.19,16583,LinkedIn,69198.13,3.43,2623
Campanha_6723,Filme_352,16,145601.92,29257,YouTube,102729.69,3.07,5011
Campanha_4336,Filme_8273,18,95106.52,14127,Instagram,108544.93,2.02,415
Campanha_6528,Filme_3773,18,153728.65,17666,LinkedIn,83397.68,5.4,3210
Campanha_4536,Filme_532,16,49571.49,10321,Facebook,34422.65,3.54,1991
Campanha_9175,Filme_9920,14,135636.41,27031,Google Ads,66703.09,2.9,5223
Campanha_8713,Filme_3088,14,16936.9,2030,Twitter,13402.59,1.37,32
Campanha_4556,Filme_7634,16,59634.87,7683,Twitter,111236.24,1.51,260
Campanha_498,Filme_4480,10,21867.78,3645,Instagram,8491.07,2.79,493
Campanha_1772,Filme_8879,14,86276.57,14695,Facebook,26843.57,2.1,282
Campanha_9956,Filme_7453,0,72531.44,10167,Twitter,100719.69,1.63,955
Campanha_4276,Filme_449,16,106364.97,17130,Facebook,54104.54,2.43,3090
Campanha_9363,Filme_1280,0,115142.71,18133,Facebook,118276.54,3.04,3429
Campanha_7020,Filme_2055,0,23595.09,4739,Google Ads,19796.62,4.04,468
Campanha_9040,Filme_4619,12,49408.86,8391,Google Ads,24859.09,4.19,370
Campanha_6838,Filme_5664,14,58376.68,4989,LinkedIn,22615.67,5.56,767
Campanha_795,Filme_7287,14,107923.95,11290,LinkedIn,61548.43,5.4,1212
Campanha_9056,Filme_9986,14,97407.55,10285,LinkedIn,54613.78,4.99,1167
